11.26,2.55,1.4306,2.55,11.26,2.73,0.0
11.26,2.55,1.2935,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2954,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4294,2.55,11.26,2.4333,0.0
11.26,2.55,1.2956,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2935,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2939,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4261,2.55,11.26,2.4917,0.0
11.26,2.55,1.4297,2.55,11.26,2.4917,0.0
11.26,2.55,1.431,2.55,11.26,2.73,0.0
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2956,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4299,2.55,11.26,2.4333,0.0
11.26,2.55,1.2956,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2936,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2942,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4266,2.55,11.26,2.4917,0.0
11.26,2.55,1.4311,2.55,11.26,2.4917,0.0
11.26,2.55,1.4309,2.55,11.26,2.73,0.0
11.26,2.55,1.294,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2959,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.43,2.55,11.26,2.4333,0.0
11.26,2.55,1.2958,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2932,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2949,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4273,2.55,11.26,2.4917,0.0
11.26,2.55,1.4311,2.55,11.26,2.4917,0.0
11.26,2.55,1.4314,2.55,11.26,2.73,0.0
11.26,2.55,1.294,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.296,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4305,2.55,11.26,2.4333,0.0
11.26,2.55,1.2959,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2934,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2949,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4276,2.55,11.26,2.4917,0.0
11.26,2.55,1.4318,2.55,11.26,2.4917,0.0
11.26,2.55,1.431,2.55,11.26,2.73,0.0
11.26,2.55,1.294,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4299,2.55,11.26,2.4333,0.0
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2932,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2944,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4271,2.55,11.26,2.4917,0.0
11.26,2.55,1.4307,2.55,11.26,2.4917,0.0
11.26,2.55,1.4311,2.55,11.26,2.73,0.0
11.26,2.55,1.2936,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2955,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4298,2.55,11.26,2.4333,0.0
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2937,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4263,2.55,11.26,2.4917,0.0
11.26,2.55,1.4302,2.55,11.26,2.4917,0.0
11.26,2.55,1.4312,2.55,11.26,2.73,0.0
11.26,2.55,1.2941,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.296,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4303,2.55,11.26,2.4333,0.0
11.26,2.55,1.2958,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2933,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2949,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4275,2.55,11.26,2.4917,0.0
11.26,2.55,1.4317,2.55,11.26,2.4917,0.0
11.26,2.55,1.4311,2.55,11.26,2.73,0.0
11.26,2.55,1.2939,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2955,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.43,2.55,11.26,2.4333,0.0
11.26,2.55,1.2959,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2934,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2945,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4271,2.55,11.26,2.4917,0.0
11.26,2.55,1.4308,2.55,11.26,2.4917,0.0
11.26,2.55,1.4309,2.55,11.26,2.73,0.0
11.26,2.55,1.2936,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2956,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4298,2.55,11.26,2.4333,0.0
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2936,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4265,2.55,11.26,2.4917,0.0
11.26,2.55,1.4303,2.55,11.26,2.4917,0.0
11.26,2.55,1.4307,2.55,11.26,2.73,0.0
11.26,2.55,1.2934,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2954,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4293,2.55,11.26,2.4333,0.0
11.26,2.55,1.2956,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2935,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2939,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4261,2.55,11.26,2.4917,0.0
11.26,2.55,1.4298,2.55,11.26,2.4917,0.0
11.26,2.55,1.4308,2.55,11.26,2.73,0.0
11.26,2.55,1.2937,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4297,2.55,11.26,2.4333,0.0
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2936,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2942,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4267,2.55,11.26,2.4917,0.0
11.26,2.55,1.4309,2.55,11.26,2.4917,0.0
11.26,2.55,1.4312,2.55,11.26,2.73,0.0
11.26,2.55,1.294,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2958,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.43,2.55,11.26,2.4333,0.0
11.26,2.55,1.2956,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2933,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2948,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4272,2.55,11.26,2.4917,0.0
11.26,2.55,1.4313,2.55,11.26,2.4917,0.0
11.26,2.55,1.4316,2.55,11.26,2.73,0.0
11.26,2.55,1.2944,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2963,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4306,2.55,11.26,2.4333,0.0
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2932,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2948,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4276,2.55,11.26,2.4917,0.0
11.26,2.55,1.4318,2.55,11.26,2.4917,0.0
11.26,2.55,1.4312,2.55,11.26,2.73,0.0
11.26,2.55,1.2942,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.296,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4301,2.55,11.26,2.4333,0.0
11.26,2.55,1.2954,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2931,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2944,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4271,2.55,11.26,2.4917,0.0
11.26,2.55,1.4307,2.55,11.26,2.4917,0.0
11.26,2.55,1.4312,2.55,11.26,2.73,0.0
11.26,2.55,1.2939,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2958,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.43,2.55,11.26,2.4333,0.0
11.26,2.55,1.2958,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2936,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4266,2.55,11.26,2.4917,0.0
11.26,2.55,1.4304,2.55,11.26,2.4917,0.0
11.26,2.55,1.4309,2.55,11.26,2.73,0.0
11.26,2.55,1.2937,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4297,2.55,11.26,2.4333,0.0
11.26,2.55,1.2955,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2934,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4263,2.55,11.26,2.4917,0.0
11.26,2.55,1.4302,2.55,11.26,2.4917,0.0
11.26,2.55,1.4313,2.55,11.26,2.73,0.0
11.26,2.55,1.2939,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4299,2.55,11.26,2.4333,0.0
11.26,2.55,1.2956,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2935,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2943,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4267,2.55,11.26,2.4917,0.0
11.26,2.55,1.4311,2.55,11.26,2.4917,0.0
11.26,2.55,1.4311,2.55,11.26,2.73,0.0
11.26,2.55,1.2942,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2962,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4301,2.55,11.26,2.4333,0.0
11.26,2.55,1.2955,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.293,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2948,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4273,2.55,11.26,2.4917,0.0
11.26,2.55,1.4313,2.55,11.26,2.4917,0.0
11.26,2.55,1.4309,2.55,11.26,2.73,0.0
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2956,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4296,2.55,11.26,2.4333,0.0
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2935,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4262,2.55,11.26,2.4917,0.0
11.26,2.55,1.4301,2.55,11.26,2.4917,0.0
11.26,2.55,1.4309,2.55,11.26,2.73,0.0
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4297,2.55,11.26,2.4333,0.0
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2935,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2942,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4267,2.55,11.26,2.4917,0.0
11.26,2.55,1.4309,2.55,11.26,2.4917,0.0
11.26,2.55,1.4313,2.55,11.26,2.73,0.0
11.26,2.55,1.2945,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2964,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4301,2.55,11.26,2.4333,0.0
11.26,2.55,1.2955,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2929,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2948,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4272,2.55,11.26,2.4917,0.0
11.26,2.55,1.4314,2.55,11.26,2.4917,0.0
11.26,2.55,1.4313,2.55,11.26,2.73,0.0
11.26,2.55,1.2943,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2963,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4304,2.55,11.26,2.4333,0.0
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2931,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2949,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4276,2.55,11.26,2.4917,0.0
11.26,2.55,1.4317,2.55,11.26,2.4917,0.0
11.26,2.55,1.4313,2.55,11.26,2.73,0.0
11.26,2.55,1.2943,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2962,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4302,2.55,11.26,2.4333,0.0
11.26,2.55,1.2956,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2932,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2944,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.427,2.55,11.26,2.4917,0.0
11.26,2.55,1.4309,2.55,11.26,2.4917,0.0
11.26,2.55,1.4312,2.55,11.26,2.73,0.0
11.26,2.55,1.2939,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4299,2.55,11.26,2.4333,0.0
11.26,2.55,1.2958,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2936,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2937,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4267,2.55,11.26,2.4917,0.0
11.26,2.55,1.4305,2.55,11.26,2.4917,0.0
11.26,2.55,1.432,2.55,11.26,2.55,0.0
11.26,2.55,1.2947,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4318,2.55,11.26,2.55,0.0
11.26,2.55,1.2951,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4321,2.55,11.26,2.55,0.0
11.26,2.55,1.2946,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4328,2.55,11.26,2.55,0.0
11.26,2.55,1.2948,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.433,2.55,11.26,2.55,0.0
11.26,2.55,1.2945,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4325,2.55,11.26,2.55,0.0
11.26,2.55,1.2947,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4325,2.55,11.26,2.55,0.0
11.26,2.55,1.2949,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4329,2.55,11.26,2.55,0.0
11.26,2.55,1.2944,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4326,2.55,11.26,2.55,0.0
11.26,2.55,1.2948,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.432,2.55,11.26,2.55,0.0
11.26,2.55,1.2947,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4318,2.55,11.26,2.55,0.0
11.26,2.55,1.2951,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4321,2.55,11.26,2.55,0.0
11.26,2.55,1.2948,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.3471,3.1433,12.832,1.94,1.78
11.26,2.55,1.3469,3.1433,12.832,1.94,1.78
11.26,2.55,1.3471,3.1433,12.832,1.94,1.78
11.26,2.55,1.3472,3.1433,12.832,1.94,1.78
11.26,2.55,1.347,3.1433,12.832,1.94,1.78
11.26,2.55,1.3474,3.1433,12.832,1.94,1.78
11.26,2.55,1.3473,3.1433,12.832,1.94,1.78
11.26,2.55,1.3473,3.1433,12.832,1.94,1.78
11.26,2.55,1.3466,3.1433,12.832,1.94,1.78
11.26,2.55,1.3476,3.1433,12.832,1.94,1.78
11.26,2.55,1.3472,3.1433,12.832,1.94,1.78
11.26,2.55,1.3469,3.1433,12.832,1.94,1.78
11.26,2.55,1.3476,3.1433,12.832,1.94,1.78
11.26,2.55,1.3471,3.1433,12.832,1.94,1.78
11.26,2.55,1.3471,3.1433,12.832,1.94,1.78
11.26,2.55,1.3474,3.1433,12.832,1.94,1.78
11.26,2.55,1.3471,3.1433,12.832,1.94,1.78
11.26,2.55,1.3472,3.1433,12.832,1.94,1.78
11.26,2.55,1.3473,3.1433,12.832,1.94,1.78
11.26,2.55,1.3468,3.1433,12.832,1.94,1.78
11.26,2.55,1.3472,3.1433,12.832,1.94,1.78
11.26,2.55,1.3473,3.1433,12.832,1.94,1.78
11.26,2.55,1.347,3.1433,12.832,1.94,1.78
11.26,2.55,1.3475,3.1433,12.832,1.94,1.78
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.091,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0887,2.55,11.26,2.55,0.35
13.598,2.2,1.0898,2.55,11.26,2.55,0.35
13.598,2.2,1.0903,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0887,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0892,2.55,11.26,2.55,0.35
13.598,2.2,1.0889,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.091,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0888,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0902,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0886,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0891,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.09,2.55,11.26,2.55,0.35
13.598,2.2,1.0908,2.55,11.26,2.55,0.35
13.598,2.2,1.0892,2.55,11.26,2.55,0.35
13.598,2.2,1.0887,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.0893,2.55,11.26,2.55,0.35
13.598,2.2,1.0882,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.091,2.55,11.26,2.55,0.35
13.598,2.2,1.0894,2.55,11.26,2.55,0.35
13.598,2.2,1.0889,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0885,2.55,11.26,2.55,0.35
13.598,2.2,1.0894,2.55,11.26,2.55,0.35
13.598,2.2,1.0903,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0892,2.55,11.26,2.55,0.35
13.598,2.2,1.0889,2.55,11.26,2.55,0.35
13.598,2.2,1.0898,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0886,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0902,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.09,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0908,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0884,2.55,11.26,2.55,0.35
13.598,2.2,1.0901,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0893,2.55,11.26,2.55,0.35
13.598,2.2,1.0886,2.55,11.26,2.55,0.35
13.598,2.2,1.0899,2.55,11.26,2.55,0.35
13.598,2.2,1.09,2.55,11.26,2.55,0.35
13.598,2.2,1.0908,2.55,11.26,2.55,0.35
13.598,2.2,1.0894,2.55,11.26,2.55,0.35
13.598,2.2,1.0887,2.55,11.26,2.55,0.35
13.598,2.2,1.0898,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0911,2.55,11.26,2.55,0.35
13.598,2.2,1.0891,2.55,11.26,2.55,0.35
13.598,2.2,1.0888,2.55,11.26,2.55,0.35
13.598,2.2,1.0899,2.55,11.26,2.55,0.35
13.598,2.2,1.0902,2.55,11.26,2.55,0.35
13.598,2.2,1.091,2.55,11.26,2.55,0.35
13.598,2.2,1.0893,2.55,11.26,2.55,0.35
13.598,2.2,1.0886,2.55,11.26,2.55,0.35
13.598,2.2,1.09,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0885,2.55,11.26,2.55,0.35
13.598,2.2,1.09,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0911,2.55,11.26,2.55,0.35
13.598,2.2,1.0891,2.55,11.26,2.55,0.35
13.598,2.2,1.0891,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0892,2.55,11.26,2.55,0.35
13.598,2.2,1.0886,2.55,11.26,2.55,0.35
13.598,2.2,1.0898,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0892,2.55,11.26,2.55,0.35
13.598,2.2,1.0888,2.55,11.26,2.55,0.35
13.598,2.2,1.0898,2.55,11.26,2.55,0.35
13.598,2.2,1.0903,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0883,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0911,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0908,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0908,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.091,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,0.9708,3.44,13.618,1.33,1.24
13.598,2.2,0.9708,3.44,13.618,1.33,1.24
13.598,2.2,0.9708,3.44,13.618,1.33,1.24
13.598,2.2,0.9707,3.44,13.618,1.33,1.24
13.598,2.2,0.982,3.44,13.618,1.33,1.24
13.598,2.2,0.9821,3.44,13.618,1.33,1.24
13.598,2.2,0.9802,3.44,13.618,1.33,1.24
13.598,2.2,0.9802,3.44,13.618,1.33,1.24
13.598,2.2,0.9712,3.44,13.618,1.33,1.24
13.598,2.2,0.9713,3.44,13.618,1.33,1.24
13.598,2.2,0.971,3.44,13.618,1.33,1.24
13.598,2.2,0.9711,3.44,13.618,1.33,1.24
13.598,2.2,0.9816,3.44,13.618,1.33,1.24
13.598,2.2,0.9818,3.44,13.618,1.33,1.24
13.598,2.2,0.98,3.44,13.618,1.33,1.24
13.598,2.2,0.9806,3.44,13.618,1.33,1.24
13.598,2.2,0.9707,3.44,13.618,1.33,1.24
13.598,2.2,0.9712,3.44,13.618,1.33,1.24
13.598,2.2,0.9709,3.44,13.618,1.33,1.24
13.598,2.2,0.9711,3.44,13.618,1.33,1.24
13.598,2.2,0.9819,3.44,13.618,1.33,1.24
13.598,2.2,0.9819,3.44,13.618,1.33,1.24
13.598,2.2,0.9799,3.44,13.618,1.33,1.24
13.598,2.2,0.9797,3.44,13.618,1.33,1.24
13.618,3.44,1.7767,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7461,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7786,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7443,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7799,1.94,8.947,3.3288,-3.0
