11.26,2.55,1.4306,2.55,11.26,2.73,0.0
11.26,2.55,1.2944,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.427,2.55,11.26,2.4917,0.0
11.26,2.55,1.4309,2.55,11.26,2.4917,0.0
11.26,2.55,1.4312,2.55,11.26,2.73,0.0
11.26,2.55,1.2939,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2957,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4299,2.55,11.26,2.4333,0.0
11.26,2.55,1.2958,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2936,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2937,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.4267,2.55,11.26,2.4917,0.0
11.26,2.55,1.4305,2.55,11.26,2.4917,0.0
11.26,2.55,1.432,2.55,11.26,2.55,0.0
11.26,2.55,1.2947,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4318,2.55,11.26,2.55,0.0
11.26,2.55,1.2951,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4321,2.55,11.26,2.55,0.0
11.26,2.55,1.2946,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4328,2.55,11.26,2.55,0.0
11.26,2.55,1.2948,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.433,2.55,11.26,2.55,0.0
11.26,2.55,1.2945,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4325,2.55,11.26,2.55,0.0
11.26,2.55,1.2947,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4325,2.55,11.26,2.55,0.0
11.26,2.55,1.2949,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4329,2.55,11.26,2.55,0.0
11.26,2.55,1.2944,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4326,2.55,11.26,2.55,0.0
11.26,2.55,1.2948,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.432,2.55,11.26,2.55,0.0
11.26,2.55,1.2947,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4318,2.55,11.26,2.55,0.0
11.26,2.55,1.2951,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.4321,2.55,11.26,2.55,0.0
11.26,2.55,1.2948,2.4333,12.0393,2.55,-0.35
11.26,2.55,1.3471,3.1433,12.832,1.94,1.78
11.26,2.55,1.3469,3.1433,12.832,1.94,1.78
11.26,2.55,1.3471,3.1433,12.832,1.94,1.78
11.26,2.55,1.3472,3.1433,12.832,1.94,1.78
11.26,2.55,1.347,3.1433,12.832,1.94,1.78
11.26,2.55,1.3474,3.1433,12.832,1.94,1.78
11.26,2.55,1.3473,3.1433,12.832,1.94,1.78
11.26,2.55,1.3473,3.1433,12.832,1.94,1.78
11.26,2.55,1.3466,3.1433,12.832,1.94,1.78
11.26,2.55,1.3476,3.1433,12.832,1.94,1.78
11.26,2.55,1.3472,3.1433,12.832,1.94,1.78
11.26,2.55,1.3469,3.1433,12.832,1.94,1.78
11.26,2.55,1.3476,3.1433,12.832,1.94,1.78
11.26,2.55,1.3471,3.1433,12.832,1.94,1.78
11.26,2.55,1.3471,3.1433,12.832,1.94,1.78
11.26,2.55,1.3474,3.1433,12.832,1.94,1.78
11.26,2.55,1.3471,3.1433,12.832,1.94,1.78
11.26,2.55,1.3472,3.1433,12.832,1.94,1.78
11.26,2.55,1.3473,3.1433,12.832,1.94,1.78
11.26,2.55,1.3468,3.1433,12.832,1.94,1.78
11.26,2.55,1.3472,3.1433,12.832,1.94,1.78
11.26,2.55,1.3473,3.1433,12.832,1.94,1.78
11.26,2.55,1.347,3.1433,12.832,1.94,1.78
11.26,2.55,1.3475,3.1433,12.832,1.94,1.78
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.091,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0887,2.55,11.26,2.55,0.35
13.598,2.2,1.0898,2.55,11.26,2.55,0.35
13.598,2.2,1.0903,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0887,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0892,2.55,11.26,2.55,0.35
13.598,2.2,1.0889,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.091,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0888,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0902,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0886,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0891,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.09,2.55,11.26,2.55,0.35
13.598,2.2,1.0908,2.55,11.26,2.55,0.35
13.598,2.2,1.0892,2.55,11.26,2.55,0.35
13.598,2.2,1.0887,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.0893,2.55,11.26,2.55,0.35
13.598,2.2,1.0882,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.091,2.55,11.26,2.55,0.35
13.598,2.2,1.0894,2.55,11.26,2.55,0.35
13.598,2.2,1.0889,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0885,2.55,11.26,2.55,0.35
13.598,2.2,1.0894,2.55,11.26,2.55,0.35
13.598,2.2,1.0903,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0892,2.55,11.26,2.55,0.35
13.598,2.2,1.0889,2.55,11.26,2.55,0.35
13.598,2.2,1.0898,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0896,2.55,11.26,2.55,0.35
13.598,2.2,1.0886,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0902,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.09,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0908,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0884,2.55,11.26,2.55,0.35
13.598,2.2,1.0901,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0893,2.55,11.26,2.55,0.35
13.598,2.2,1.0886,2.55,11.26,2.55,0.35
13.598,2.2,1.0899,2.55,11.26,2.55,0.35
13.598,2.2,1.09,2.55,11.26,2.55,0.35
13.598,2.2,1.0908,2.55,11.26,2.55,0.35
13.598,2.2,1.0894,2.55,11.26,2.55,0.35
13.598,2.2,1.0887,2.55,11.26,2.55,0.35
13.598,2.2,1.0898,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0911,2.55,11.26,2.55,0.35
13.598,2.2,1.0891,2.55,11.26,2.55,0.35
13.598,2.2,1.0888,2.55,11.26,2.55,0.35
13.598,2.2,1.0899,2.55,11.26,2.55,0.35
13.598,2.2,1.0902,2.55,11.26,2.55,0.35
13.598,2.2,1.091,2.55,11.26,2.55,0.35
13.598,2.2,1.0893,2.55,11.26,2.55,0.35
13.598,2.2,1.0886,2.55,11.26,2.55,0.35
13.598,2.2,1.09,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0885,2.55,11.26,2.55,0.35
13.598,2.2,1.09,2.55,11.26,2.55,0.35
13.598,2.2,1.0904,2.55,11.26,2.55,0.35
13.598,2.2,1.0911,2.55,11.26,2.55,0.35
13.598,2.2,1.0891,2.55,11.26,2.55,0.35
13.598,2.2,1.0891,2.55,11.26,2.55,0.35
13.598,2.2,1.0897,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0892,2.55,11.26,2.55,0.35
13.598,2.2,1.0886,2.55,11.26,2.55,0.35
13.598,2.2,1.0898,2.55,11.26,2.55,0.35
13.598,2.2,1.0905,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0892,2.55,11.26,2.55,0.35
13.598,2.2,1.0888,2.55,11.26,2.55,0.35
13.598,2.2,1.0898,2.55,11.26,2.55,0.35
13.598,2.2,1.0903,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0895,2.55,11.26,2.55,0.35
13.598,2.2,1.0883,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0911,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.0908,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0908,2.55,11.26,2.55,0.35
13.598,2.2,1.0906,2.55,11.26,2.55,0.35
13.598,2.2,1.0907,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,1.091,2.55,11.26,2.55,0.35
13.598,2.2,1.0909,2.55,11.26,2.55,0.35
13.598,2.2,0.9708,3.44,13.618,1.33,1.24
13.598,2.2,0.9708,3.44,13.618,1.33,1.24
13.598,2.2,0.9708,3.44,13.618,1.33,1.24
13.598,2.2,0.9707,3.44,13.618,1.33,1.24
13.598,2.2,0.982,3.44,13.618,1.33,1.24
13.598,2.2,0.9821,3.44,13.618,1.33,1.24
13.598,2.2,0.9802,3.44,13.618,1.33,1.24
13.598,2.2,0.9802,3.44,13.618,1.33,1.24
13.598,2.2,0.9712,3.44,13.618,1.33,1.24
13.598,2.2,0.9713,3.44,13.618,1.33,1.24
13.598,2.2,0.971,3.44,13.618,1.33,1.24
13.598,2.2,0.9711,3.44,13.618,1.33,1.24
13.598,2.2,0.9816,3.44,13.618,1.33,1.24
13.598,2.2,0.9818,3.44,13.618,1.33,1.24
13.598,2.2,0.98,3.44,13.618,1.33,1.24
13.598,2.2,0.9806,3.44,13.618,1.33,1.24
13.598,2.2,0.9707,3.44,13.618,1.33,1.24
13.598,2.2,0.9712,3.44,13.618,1.33,1.24
13.598,2.2,0.9709,3.44,13.618,1.33,1.24
13.598,2.2,0.9711,3.44,13.618,1.33,1.24
13.598,2.2,0.9819,3.44,13.618,1.33,1.24
13.598,2.2,0.9819,3.44,13.618,1.33,1.24
13.598,2.2,0.9799,3.44,13.618,1.33,1.24
13.598,2.2,0.9797,3.44,13.618,1.33,1.24
13.618,3.44,1.7767,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7461,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7786,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7443,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7799,1.94,8.947,3.3288,-3.0
13.618,3.44,1.744,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7764,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7464,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7957,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7428,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7937,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7462,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7916,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7468,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7979,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7422,1.94,8.947,3.3411,-3.0
13.618,3.44,1.9738,1.5475,8.375,3.44,-7.57
13.618,3.44,2.0821,1.33,6.634,3.44,-6.33
13.618,3.44,2.0823,1.33,6.634,3.44,-6.33
13.618,3.44,1.9735,1.5475,8.375,3.44,-7.57
13.618,3.44,2.0851,1.33,6.634,3.44,-6.33
13.618,3.44,1.9731,1.5475,8.375,3.44,-7.57
13.618,3.44,1.9733,1.5475,8.375,3.44,-7.57
13.618,3.44,2.0851,1.33,6.634,3.44,-6.33
13.618,3.44,1.5409,1.765,10.116,3.44,-3.35
13.618,3.44,1.5382,1.765,10.116,3.44,-3.35
13.618,3.44,1.5377,1.765,10.116,3.44,-3.35
13.618,3.44,1.541,1.765,10.116,3.44,-3.35
13.618,3.44,1.7782,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7433,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7762,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7481,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7754,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7471,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7799,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7443,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7935,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7463,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7963,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7434,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7959,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7441,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7937,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7453,1.94,8.947,3.3411,-3.0
13.618,3.44,1.9724,1.5475,8.375,3.44,-7.57
13.618,3.44,2.0829,1.33,6.634,3.44,-6.33
13.618,3.44,2.0827,1.33,6.634,3.44,-6.33
13.618,3.44,1.9721,1.5475,8.375,3.44,-7.57
13.618,3.44,2.0849,1.33,6.634,3.44,-6.33
13.618,3.44,1.9748,1.5475,8.375,3.44,-7.57
13.618,3.44,1.9747,1.5475,8.375,3.44,-7.57
13.618,3.44,2.0846,1.33,6.634,3.44,-6.33
13.618,3.44,1.5409,1.765,10.116,3.44,-3.35
13.618,3.44,1.5384,1.765,10.116,3.44,-3.35
13.618,3.44,1.5382,1.765,10.116,3.44,-3.35
13.618,3.44,1.5407,1.765,10.116,3.44,-3.35
13.618,3.44,1.7799,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7437,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7748,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7472,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7776,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7469,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7776,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7437,1.94,8.947,3.3411,-3.0
13.618,3.44,1.794,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7447,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7974,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7437,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7944,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7441,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7961,1.94,8.947,3.3288,-3.0
13.618,3.44,1.7446,1.94,8.947,3.3411,-3.0
13.618,3.44,1.9726,1.5475,8.375,3.44,-7.57
13.618,3.44,2.0823,1.33,6.634,3.44,-6.33
13.618,3.44,2.0832,1.33,6.634,3.44,-6.33
13.618,3.44,1.9725,1.5475,8.375,3.44,-7.57
13.618,3.44,2.0845,1.33,6.634,3.44,-6.33
13.618,3.44,1.9743,1.5475,8.375,3.44,-7.57
13.618,3.44,1.9745,1.5475,8.375,3.44,-7.57
13.618,3.44,2.0845,1.33,6.634,3.44,-6.33
13.618,3.44,1.5409,1.765,10.116,3.44,-3.35
13.618,3.44,1.5382,1.765,10.116,3.44,-3.35
13.618,3.44,1.5381,1.765,10.116,3.44,-3.35
13.618,3.44,1.5407,1.765,10.116,3.44,-3.35
6.634,1.33,2.2056,3.44,13.618,1.8911,14.77
6.634,1.33,2.2039,3.44,13.618,1.8911,14.77
6.634,1.33,2.2045,3.44,13.618,1.8911,14.77
6.634,1.33,2.205,3.44,13.618,1.8911,14.77
6.634,1.33,2.217,3.44,13.618,1.992,16.88
6.634,1.33,2.2139,3.44,13.618,1.992,16.88
6.634,1.33,2.2049,3.44,13.618,1.8911,14.77
6.634,1.33,2.2046,3.44,13.618,1.8911,14.77
6.634,1.33,2.2044,3.44,13.618,1.8911,14.77
6.634,1.33,2.2052,3.44,13.618,1.8911,14.77
6.634,1.33,2.2142,3.44,13.618,1.992,16.88
6.634,1.33,2.2172,3.44,13.618,1.992,16.88
6.634,1.33,2.206,3.44,13.618,1.8911,14.77
6.634,1.33,2.2038,3.44,13.618,1.8911,14.77
6.634,1.33,2.2053,3.44,13.618,1.8911,14.77
6.634,1.33,2.2047,3.44,13.618,1.8911,14.77
6.634,1.33,2.2143,3.44,13.618,1.992,16.88
6.634,1.33,2.2163,3.44,13.618,1.992,16.88
6.634,1.33,2.2043,3.44,13.618,1.992,16.88
6.634,1.33,2.2043,3.44,13.618,1.992,16.88
6.634,1.33,2.2043,3.44,13.618,1.992,16.88
6.634,1.33,2.2043,3.44,13.618,1.992,16.88
6.634,1.33,2.2043,3.44,13.618,1.992,16.88
6.634,1.33,2.2043,3.44,13.618,1.992,16.88
13.618,3.44,1.9462,1.5475,8.375,3.44,-7.57
13.618,3.44,1.9462,1.5475,8.375,3.44,-7.57
13.618,3.44,1.9462,1.5475,8.375,3.44,-7.57
13.618,3.44,1.9462,1.5475,8.375,3.44,-7.57
13.618,3.44,2.0729,1.33,6.634,3.44,-6.33
13.618,3.44,2.0729,1.33,6.634,3.44,-6.33
13.618,3.44,2.0729,1.33,6.634,3.44,-6.33
13.618,3.44,2.0729,1.33,6.634,3.44,-6.33
13.618,3.44,1.7571,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7571,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7571,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7571,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7571,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.618,3.44,1.7572,1.94,8.947,3.3411,-3.0
13.598,2.2,0.9692,3.44,13.618,1.33,1.24
13.598,2.2,0.9692,3.44,13.618,1.33,1.24
13.598,2.2,0.9692,3.44,13.618,1.33,1.24
13.598,2.2,0.9692,3.44,13.618,1.33,1.24
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.0889,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.0889,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
13.598,2.2,1.089,2.55,11.26,2.55,0.35
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.3503,3.1433,12.832,1.94,1.78
11.26,2.55,1.3503,3.1433,12.832,1.94,1.78
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2939,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2939,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.3503,3.1433,12.832,1.94,1.78
11.26,2.55,1.3503,3.1433,12.832,1.94,1.78
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.3502,3.1433,12.832,1.94,1.78
11.26,2.55,1.3502,3.1433,12.832,1.94,1.78
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2939,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.3503,3.1433,12.832,1.94,1.78
11.26,2.55,1.3503,3.1433,12.832,1.94,1.78
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.3503,3.1433,12.832,1.94,1.78
11.26,2.55,1.3503,3.1433,12.832,1.94,1.78
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.4331,2.55,11.26,2.73,0.0
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.2938,2.4333,12.0393,2.4625,-0.35
11.26,2.55,1.3503,3.1433,12.832,1.94,1.78
11.26,2.55,1.3503,3.1433,12.832,1.94,1.78
